customer_id,city,gender,loyalty_tier,age,recency,frequency,monetary,avg_order_value,total_quantity,total_order,cancel_count,cancel_rate,avg_discount,avg_shipping_cost,cluster,cluster_label
CUST-022873,Unknown,Female,Gold,22,159,11,5170700.0,470064.0,14,13,1,0.0769,10.0,11846.0,2,Low Engagement Customer
CUST-022874,Palembang,Female,Gold,36,19,40,24292100.0,607302.0,50,45,2,0.0444,9.33,13689.0,0,High Value Customer
CUST-022875,Medan,Female,Platinum,43,70,16,5690400.0,355650.0,24,22,3,0.1364,10.68,14364.0,2,Low Engagement Customer
CUST-022876,Surabaya,Female,Silver,27,253,4,3120700.0,780175.0,6,4,0,0.0,15.0,9500.0,2,Low Engagement Customer
CUST-022877,Bali,Male,Gold,48,1,13,6372600.0,490200.0,19,18,4,0.2222,10.83,14722.0,1,At Risk Customer
CUST-022878,Unknown,Female,Gold,35,93,35,16452500.0,470071.0,48,45,7,0.1556,9.22,11511.0,0,High Value Customer
CUST-022879,Surabaya,Female,Bronze,34,75,3,664200.0,221400.0,3,4,1,0.25,0.0,11750.0,1,At Risk Customer
CUST-022880,Tangerang,Unknown,Bronze,37,49,3,1178000.0,392667.0,6,4,1,0.25,7.5,10750.0,1,At Risk Customer
CUST-022881,Bekasi,Female,Gold,40,596,3,2226900.0,742300.0,4,4,1,0.25,11.25,14000.0,1,At Risk Customer
CUST-022882,Surabaya,Female,Bronze,27,458,2,1464200.0,732100.0,2,4,1,0.25,7.5,14750.0,1,At Risk Customer
CUST-022883,Jakarta,Female,Gold,36,18,16,6107800.0,381738.0,31,18,1,0.0556,13.89,13278.0,2,Low Engagement Customer
CUST-022884,Yogyakarta,Female,Bronze,41,246,3,1922400.0,640800.0,8,4,0,0.0,10.0,11750.0,2,Low Engagement Customer
CUST-022885,Jakarta,Unknown,Bronze,28,438,3,1663600.0,554533.0,4,4,1,0.25,30.0,13250.0,1,At Risk Customer
CUST-022886,Medan,Female,Bronze,32,83,4,1734900.0,433725.0,8,4,0,0.0,8.75,8250.0,2,Low Engagement Customer
CUST-022887,Jakarta,Female,Bronze,25,299,3,2938000.0,979333.0,4,4,1,0.25,10.0,10750.0,1,At Risk Customer
CUST-022888,Bali,Male,Gold,27,17,38,20322400.0,534800.0,50,45,6,0.1333,9.67,11711.0,0,High Value Customer
CUST-022889,Jakarta,Female,Gold,28,5,69,31923600.0,462661.0,88,85,5,0.0588,10.88,12529.0,0,High Value Customer
CUST-022890,Jakarta,Female,Silver,23,152,4,4455600.0,1113900.0,7,4,0,0.0,13.75,12500.0,2,Low Engagement Customer
CUST-022891,Depok,Female,Bronze,31,249,2,490000.0,245000.0,2,4,2,0.5,6.25,14000.0,1,At Risk Customer
CUST-022892,Jakarta,Female,Bronze,34,502,2,1050400.0,525200.0,2,4,2,0.5,11.25,12500.0,1,At Risk Customer
CUST-022893,Jakarta,Female,Silver,35,189,4,2315300.0,578825.0,6,4,0,0.0,13.75,10750.0,2,Low Engagement Customer
CUST-022894,Jakarta,Male,Gold,32,75,19,11105100.0,584479.0,24,22,2,0.0909,13.18,12091.0,2,Low Engagement Customer
CUST-022895,Semarang,Female,Platinum,26,223,10,1050900.0,105090.0,13,13,2,0.1538,15.0,14923.0,1,At Risk Customer
CUST-022896,Surabaya,Male,Silver,39,360,3,1948200.0,649400.0,3,4,0,0.0,26.25,21000.0,2,Low Engagement Customer
CUST-022897,Bandung,Female,Bronze,26,105,8,2557100.0,319638.0,11,9,1,0.1111,8.33,10556.0,2,Low Engagement Customer
CUST-022898,Yogyakarta,Male,Bronze,39,15,3,725900.0,241967.0,3,4,1,0.25,12.5,16000.0,1,At Risk Customer
CUST-022899,Jakarta,Male,Bronze,25,548,2,795000.0,397500.0,4,4,0,0.0,5.0,13250.0,2,Low Engagement Customer
CUST-022900,Bekasi,Female,Bronze,35,86,4,2477600.0,619400.0,4,4,0,0.0,8.75,8000.0,2,Low Engagement Customer
CUST-022901,Tangerang,Male,Gold,38,26,22,7110300.0,323195.0,34,27,3,0.1111,12.78,13519.0,2,Low Engagement Customer
CUST-022902,Bekasi,Female,Silver,32,7,18,8371800.0,465100.0,22,22,4,0.1818,9.32,12727.0,2,Low Engagement Customer
CUST-022903,Bandung,Female,Bronze,39,14,3,2141400.0,713800.0,3,4,1,0.25,8.75,12750.0,1,At Risk Customer
CUST-022904,Medan,Unknown,Silver,43,164,3,840900.0,280300.0,4,4,0,0.0,7.5,14000.0,2,Low Engagement Customer
CUST-022905,Depok,Male,Gold,29,9,100,54680900.0,546809.0,138,135,21,0.1556,10.04,12593.0,3,Top Spender
CUST-022906,Jakarta,Female,Gold,35,309,1,465300.0,465300.0,1,4,2,0.5,1.25,16000.0,1,At Risk Customer
CUST-022907,Palembang,Male,Gold,24,548,1,792900.0,792900.0,1,4,3,0.75,6.25,12000.0,1,At Risk Customer
CUST-022908,Jakarta,Female,Gold,35,99,4,772300.0,193075.0,6,4,0,0.0,5.0,19250.0,2,Low Engagement Customer
CUST-022909,Surabaya,Female,Silver,54,499,3,2846900.0,948967.0,6,4,0,0.0,17.5,13250.0,2,Low Engagement Customer
CUST-022910,Bekasi,Male,Bronze,18,44,4,1537000.0,384250.0,5,4,0,0.0,12.5,9000.0,2,Low Engagement Customer
CUST-022911,Semarang,Male,Bronze,27,38,3,721000.0,240333.0,3,4,1,0.25,16.25,12500.0,1,At Risk Customer
CUST-022912,Semarang,Male,Silver,39,51,36,16310600.0,453072.0,55,40,3,0.075,11.5,13000.0,0,High Value Customer
CUST-022913,Surabaya,Female,Bronze,43,386,4,2677300.0,669325.0,4,4,0,0.0,0.0,12000.0,2,Low Engagement Customer
CUST-022914,Palembang,Male,Silver,19,315,3,3493600.0,1164533.0,4,4,1,0.25,5.0,13750.0,1,At Risk Customer
CUST-022915,Jakarta,Female,Bronze,26,339,2,350300.0,175150.0,2,4,1,0.25,20.0,10500.0,1,At Risk Customer
CUST-022916,Malang,Female,Platinum,26,5,109,84071300.0,771296.0,158,135,15,0.1111,9.48,12889.0,3,Top Spender
CUST-022917,Surabaya,Unknown,Bronze,26,16,3,811100.0,270367.0,3,4,0,0.0,6.25,8000.0,2,Low Engagement Customer
CUST-022918,Bekasi,Female,Silver,30,58,12,6405000.0,533750.0,13,13,0,0.0,10.77,14385.0,2,Low Engagement Customer
CUST-022919,Bali,Male,Bronze,19,161,3,454800.0,151600.0,4,4,1,0.25,13.75,8250.0,1,At Risk Customer
CUST-022920,Jakarta,Female,Gold,29,29,20,12137800.0,606890.0,23,22,2,0.0909,11.36,12545.0,2,Low Engagement Customer
CUST-022921,Jakarta,Female,Bronze,23,498,2,744800.0,372400.0,2,4,1,0.25,7.5,11750.0,1,At Risk Customer
CUST-022922,Yogyakarta,Female,Bronze,31,48,4,924200.0,231050.0,6,4,0,0.0,5.0,10250.0,2,Low Engagement Customer
CUST-022923,Tangerang,Male,Silver,25,23,8,7475800.0,934475.0,9,9,0,0.0,7.22,12000.0,2,Low Engagement Customer
CUST-022924,Jakarta,Male,Bronze,30,651,3,2055300.0,685100.0,3,4,0,0.0,16.25,9000.0,2,Low Engagement Customer
CUST-022925,Bekasi,Male,Silver,22,273,7,4889500.0,698500.0,10,9,1,0.1111,12.78,11333.0,2,Low Engagement Customer
CUST-022926,Bekasi,Male,Silver,40,39,3,2743400.0,914467.0,3,4,1,0.25,16.25,11250.0,1,At Risk Customer
CUST-022927,Medan,Male,Platinum,29,443,2,393000.0,196500.0,3,4,0,0.0,5.0,6000.0,2,Low Engagement Customer
CUST-022928,Malang,Female,Platinum,32,122,4,1504200.0,376050.0,7,4,0,0.0,13.75,9500.0,2,Low Engagement Customer
CUST-022929,Semarang,Female,Bronze,30,756,2,1587500.0,793750.0,4,4,1,0.25,13.75,12250.0,1,At Risk Customer
CUST-022930,Medan,Female,Silver,32,316,4,1067500.0,266875.0,7,4,0,0.0,11.25,12000.0,2,Low Engagement Customer
CUST-022931,Jakarta,Female,Bronze,32,34,13,10059900.0,773838.0,18,13,0,0.0,8.85,9385.0,2,Low Engagement Customer
CUST-022932,Malang,Male,Silver,39,451,2,1056000.0,528000.0,4,4,1,0.25,6.25,13000.0,1,At Risk Customer
CUST-022933,Jakarta,Female,Bronze,29,30,7,4299100.0,614157.0,11,13,0,0.0,9.62,16077.0,2,Low Engagement Customer
CUST-022934,Surabaya,Female,Bronze,25,101,3,594700.0,198233.0,3,4,1,0.25,6.25,7500.0,1,At Risk Customer
CUST-022935,Depok,Female,Bronze,32,403,3,1125800.0,375267.0,4,4,1,0.25,3.75,5250.0,1,At Risk Customer
CUST-022936,Jakarta,Female,Silver,26,76,2,580400.0,290200.0,2,4,2,0.5,12.5,14750.0,1,At Risk Customer
CUST-022937,Makassar,Male,Bronze,31,158,10,5749500.0,574950.0,12,13,2,0.1538,9.62,13769.0,2,Low Engagement Customer
CUST-022938,Jakarta,Female,Silver,22,484,3,1655000.0,551667.0,3,4,1,0.25,18.75,18000.0,1,At Risk Customer
CUST-022939,Jakarta,Male,Silver,41,658,4,623200.0,155800.0,5,4,0,0.0,2.5,9000.0,2,Low Engagement Customer
CUST-022940,Palembang,Male,Silver,24,123,22,8310700.0,377759.0,25,27,3,0.1111,7.41,11741.0,2,Low Engagement Customer
CUST-022941,Semarang,Male,Bronze,42,91,3,596600.0,198867.0,3,4,0,0.0,3.75,12250.0,2,Low Engagement Customer
CUST-022942,Depok,Female,Bronze,31,521,2,1680900.0,840450.0,2,4,2,0.5,11.25,17250.0,1,At Risk Customer
CUST-022943,Semarang,Male,Gold,39,60,39,21367400.0,547882.0,57,49,4,0.0816,10.1,11367.0,0,High Value Customer
CUST-022944,Medan,Female,Platinum,25,21,25,5908000.0,236320.0,28,31,5,0.1613,10.0,11387.0,2,Low Engagement Customer
CUST-022945,Medan,Male,Bronze,18,44,4,1292800.0,323200.0,5,4,0,0.0,5.0,10500.0,2,Low Engagement Customer
CUST-022946,Surabaya,Female,Bronze,18,122,3,869200.0,289733.0,3,4,0,0.0,8.75,14000.0,2,Low Engagement Customer
CUST-022947,Jakarta,Female,Gold,54,15,3,1936000.0,645333.0,7,4,0,0.0,5.0,21250.0,2,Low Engagement Customer
CUST-022948,Yogyakarta,Male,Bronze,26,20,7,5447700.0,778243.0,11,9,1,0.1111,11.67,13000.0,2,Low Engagement Customer
CUST-022949,Depok,Male,Bronze,31,233,2,5006800.0,2503400.0,5,4,0,0.0,6.25,12000.0,2,Low Engagement Customer
CUST-022950,Jakarta,Female,Bronze,20,218,4,1502800.0,375700.0,4,4,0,0.0,15.0,9500.0,2,Low Engagement Customer
CUST-022951,Surabaya,Male,Bronze,33,557,2,1062900.0,531450.0,3,4,1,0.25,22.5,9750.0,1,At Risk Customer
CUST-022952,Yogyakarta,Female,Silver,35,56,8,3419800.0,427475.0,12,9,0,0.0,13.89,13222.0,2,Low Engagement Customer
CUST-022953,Malang,Female,Silver,57,594,2,369800.0,184900.0,2,4,0,0.0,7.5,18500.0,2,Low Engagement Customer
CUST-022954,Bekasi,Male,Gold,29,403,7,3810100.0,544300.0,8,9,1,0.1111,16.67,13111.0,1,At Risk Customer
CUST-022955,Makassar,Male,Silver,25,223,5,2867600.0,573520.0,6,9,3,0.3333,9.44,8333.0,1,At Risk Customer
CUST-022956,Yogyakarta,Male,Bronze,35,119,4,947900.0,236975.0,4,4,0,0.0,2.5,13250.0,2,Low Engagement Customer
CUST-022957,Semarang,Male,Bronze,23,137,3,4246000.0,1415333.0,4,4,1,0.25,5.0,15250.0,1,At Risk Customer
CUST-022958,Depok,Male,Bronze,35,53,10,5201500.0,520150.0,13,13,1,0.0769,15.0,13231.0,2,Low Engagement Customer
CUST-022959,Bekasi,Male,Bronze,31,406,4,1926000.0,481500.0,4,4,0,0.0,6.25,12000.0,2,Low Engagement Customer
CUST-022960,Bandung,Male,Bronze,25,448,3,1496300.0,498767.0,5,4,0,0.0,7.5,14500.0,2,Low Engagement Customer
CUST-022961,Tangerang,Male,Silver,36,60,12,2832200.0,236017.0,18,18,3,0.1667,12.22,11167.0,2,Low Engagement Customer
CUST-022962,Jakarta,Unknown,Bronze,32,134,4,1041100.0,260275.0,7,4,0,0.0,13.75,13250.0,2,Low Engagement Customer
CUST-022963,Jakarta,Female,Silver,38,71,3,384600.0,128200.0,3,4,1,0.25,10.0,15250.0,1,At Risk Customer
CUST-022964,Bekasi,Female,Silver,46,9,4,1165300.0,291325.0,9,4,0,0.0,15.0,7250.0,2,Low Engagement Customer
CUST-022965,Makassar,Male,Silver,27,58,8,6426400.0,803300.0,14,9,1,0.1111,8.89,9778.0,2,Low Engagement Customer
CUST-022966,Bandung,Male,Bronze,31,150,3,704000.0,234667.0,6,4,1,0.25,8.75,13500.0,1,At Risk Customer
CUST-022967,Makassar,Female,Gold,19,85,11,2868300.0,260755.0,14,13,1,0.0769,6.15,11538.0,2,Low Engagement Customer
CUST-022968,Bogor,Female,Bronze,36,563,3,556000.0,185333.0,3,4,0,0.0,8.75,19750.0,2,Low Engagement Customer
CUST-022969,Balikpapan,Male,Bronze,26,223,3,367400.0,122467.0,3,4,1,0.25,26.25,11000.0,1,At Risk Customer
CUST-022970,Medan,Male,Silver,35,9,3,1917100.0,639033.0,5,4,0,0.0,1.25,9000.0,2,Low Engagement Customer
CUST-022971,Unknown,Female,Silver,42,221,4,2687800.0,671950.0,10,4,0,0.0,10.0,14750.0,2,Low Engagement Customer
CUST-022972,Semarang,Female,Bronze,25,453,4,1795900.0,448975.0,5,4,0,0.0,17.5,11250.0,2,Low Engagement Customer
CUST-022973,Bekasi,Male,Bronze,27,326,3,569900.0,189967.0,4,4,1,0.25,8.75,11250.0,1,At Risk Customer
CUST-022974,Yogyakarta,Female,Gold,41,171,4,4596600.0,1149150.0,5,4,0,0.0,2.5,5250.0,2,Low Engagement Customer
CUST-022975,Jakarta,Female,Silver,38,34,28,17582300.0,627939.0,39,36,6,0.1667,10.28,12417.0,0,High Value Customer
CUST-022976,Semarang,Unknown,Silver,37,14,6,4428500.0,738083.0,8,9,0,0.0,8.33,13111.0,2,Low Engagement Customer
CUST-022977,Surabaya,Female,Gold,28,85,17,11054500.0,650265.0,26,18,1,0.0556,8.33,13333.0,2,Low Engagement Customer
CUST-022978,Semarang,Male,Bronze,19,37,4,440200.0,110050.0,4,4,0,0.0,3.75,13250.0,2,Low Engagement Customer
CUST-022979,Jakarta,Female,Bronze,25,102,3,646300.0,215433.0,6,4,0,0.0,15.0,18750.0,2,Low Engagement Customer
CUST-022980,Bekasi,Female,Platinum,22,32,15,4398500.0,293233.0,22,22,3,0.1364,11.14,14500.0,2,Low Engagement Customer
CUST-022981,Palembang,Female,Gold,37,595,4,2212800.0,553200.0,4,4,0,0.0,8.75,8250.0,2,Low Engagement Customer
CUST-022982,Yogyakarta,Female,Bronze,34,300,4,7287300.0,1821825.0,5,4,0,0.0,3.75,9750.0,2,Low Engagement Customer
CUST-022983,Malang,Female,Bronze,26,185,2,729600.0,364800.0,5,4,1,0.25,7.5,9000.0,1,At Risk Customer
CUST-022984,Bali,Male,Silver,28,53,24,7338400.0,305767.0,28,31,6,0.1935,10.65,13516.0,0,High Value Customer
CUST-022985,Jakarta,Male,Silver,36,438,2,1739400.0,869700.0,2,4,0,0.0,5.0,12750.0,2,Low Engagement Customer
CUST-022986,Unknown,Female,Bronze,29,71,3,1221700.0,407233.0,6,4,1,0.25,2.5,9500.0,1,At Risk Customer
CUST-022987,Medan,Male,Bronze,26,242,3,492700.0,164233.0,3,4,0,0.0,8.75,12750.0,2,Low Engagement Customer
CUST-022988,Unknown,Male,Bronze,49,241,10,3475900.0,347590.0,13,13,2,0.1538,9.23,15615.0,1,At Risk Customer
CUST-022989,Jakarta,Male,Silver,27,162,4,1178400.0,294600.0,5,4,0,0.0,6.25,14250.0,2,Low Engagement Customer
CUST-022990,Bali,Female,Bronze,38,301,9,1924400.0,213822.0,11,9,0,0.0,12.78,13111.0,2,Low Engagement Customer
CUST-022991,Bandung,Male,Bronze,35,289,4,843500.0,210875.0,6,4,0,0.0,7.5,12750.0,2,Low Engagement Customer
CUST-022992,Semarang,Male,Silver,18,320,3,2569400.0,856467.0,3,4,0,0.0,1.25,13250.0,2,Low Engagement Customer
CUST-022993,Bogor,Male,Bronze,25,65,7,6763400.0,966200.0,7,9,0,0.0,4.44,10667.0,2,Low Engagement Customer
CUST-022994,Balikpapan,Male,Bronze,39,153,3,357200.0,119067.0,3,4,0,0.0,10.0,8250.0,2,Low Engagement Customer
CUST-022995,Bandung,Male,Silver,30,111,3,451700.0,150567.0,3,4,1,0.25,11.25,12000.0,1,At Risk Customer
CUST-022996,Medan,Male,Silver,18,221,6,4957500.0,826250.0,7,9,2,0.2222,8.33,13222.0,1,At Risk Customer
CUST-022997,Tangerang,Female,Silver,35,10,19,7030000.0,370000.0,24,27,4,0.1481,10.19,12815.0,2,Low Engagement Customer
CUST-022998,Tangerang,Female,Bronze,26,369,4,2097800.0,524450.0,4,4,0,0.0,3.75,14750.0,2,Low Engagement Customer
CUST-022999,Depok,Female,Bronze,35,159,4,1779900.0,444975.0,6,4,0,0.0,10.0,13750.0,2,Low Engagement Customer
CUST-023000,Jakarta,Male,Bronze,56,200,3,1231600.0,410533.0,3,4,1,0.25,13.75,18500.0,1,At Risk Customer
CUST-023001,Jakarta,Female,Silver,35,39,15,5361500.0,357433.0,19,18,1,0.0556,9.72,12111.0,2,Low Engagement Customer
CUST-023002,Surabaya,Male,Silver,37,255,10,8825800.0,882580.0,18,13,1,0.0769,8.08,13385.0,2,Low Engagement Customer
CUST-023003,Surabaya,Male,Silver,29,72,8,2494300.0,311788.0,10,9,1,0.1111,16.11,13222.0,2,Low Engagement Customer
CUST-023004,Jakarta,Female,Gold,21,706,1,117100.0,117100.0,1,4,2,0.5,16.25,13500.0,1,At Risk Customer
CUST-023005,Bekasi,Female,Silver,41,579,1,260500.0,260500.0,1,4,2,0.5,16.25,10250.0,1,At Risk Customer
CUST-023006,Bandung,Male,Silver,26,71,7,860000.0,122857.0,7,9,2,0.2222,18.33,11222.0,1,At Risk Customer
CUST-023007,Tangerang,Male,Bronze,29,13,22,12979700.0,589986.0,25,27,3,0.1111,10.93,11481.0,0,High Value Customer
CUST-023008,Unknown,Female,Gold,48,247,3,365100.0,121700.0,3,4,0,0.0,6.25,12000.0,2,Low Engagement Customer
CUST-023009,Surabaya,Male,Bronze,28,89,7,2745700.0,392243.0,8,9,1,0.1111,9.44,9222.0,2,Low Engagement Customer
CUST-023010,Medan,Female,Silver,42,3,32,14109500.0,440922.0,46,36,1,0.0278,8.75,12444.0,0,High Value Customer
CUST-023011,Jakarta,Unknown,Bronze,35,23,7,4847200.0,692457.0,8,9,2,0.2222,15.0,11889.0,1,At Risk Customer
CUST-023012,Surabaya,Female,Gold,27,12,16,8046000.0,502875.0,20,22,4,0.1818,11.14,12182.0,2,Low Engagement Customer
CUST-023013,Makassar,Male,Bronze,35,206,4,1025200.0,256300.0,5,4,0,0.0,26.25,14500.0,2,Low Engagement Customer
CUST-023014,Jakarta,Female,Platinum,25,407,3,3524900.0,1174967.0,3,4,1,0.25,3.75,11250.0,1,At Risk Customer
CUST-023015,Unknown,Male,Silver,40,192,4,691300.0,172825.0,5,4,0,0.0,5.0,11250.0,2,Low Engagement Customer
CUST-023016,Surabaya,Male,Silver,43,22,4,1415100.0,353775.0,6,4,0,0.0,6.25,12250.0,2,Low Engagement Customer
CUST-023017,Bogor,Female,Platinum,32,2,32,19048200.0,595256.0,37,40,5,0.125,9.38,12575.0,0,High Value Customer
CUST-023018,Bandung,Male,Silver,44,296,4,4254900.0,1063725.0,5,4,0,0.0,13.75,14750.0,2,Low Engagement Customer
CUST-023019,Jakarta,Male,Bronze,33,723,3,1554000.0,518000.0,5,4,0,0.0,15.0,6000.0,2,Low Engagement Customer
CUST-023020,Medan,Female,Silver,40,108,13,5963300.0,458715.0,17,18,3,0.1667,6.11,14556.0,2,Low Engagement Customer
CUST-023021,Surabaya,Female,Bronze,58,372,3,3168800.0,1056267.0,3,4,0,0.0,8.75,6750.0,2,Low Engagement Customer
CUST-023022,Bandung,Male,Silver,54,17,19,14309000.0,753105.0,23,22,3,0.1364,7.95,11182.0,2,Low Engagement Customer
CUST-023023,Bandung,Male,Gold,30,445,4,4383400.0,1095850.0,7,4,0,0.0,7.5,13000.0,2,Low Engagement Customer
CUST-023024,Balikpapan,Male,Bronze,34,539,8,1230800.0,153850.0,9,9,1,0.1111,11.67,12111.0,1,At Risk Customer
CUST-023025,Medan,Male,Bronze,22,196,3,421500.0,140500.0,3,4,0,0.0,7.5,8250.0,2,Low Engagement Customer
CUST-023026,Surabaya,Female,Bronze,39,452,3,602400.0,200800.0,4,4,1,0.25,15.0,15000.0,1,At Risk Customer
CUST-023027,Bekasi,Female,Silver,35,554,4,1991600.0,497900.0,5,4,0,0.0,17.5,8250.0,2,Low Engagement Customer
CUST-023028,Unknown,Female,Bronze,25,347,3,717800.0,239267.0,3,4,1,0.25,0.0,14750.0,1,At Risk Customer
CUST-023029,Jakarta,Male,Gold,42,23,15,7649100.0,509940.0,18,18,2,0.1111,12.5,14667.0,2,Low Engagement Customer
CUST-023030,Bogor,Male,Silver,29,22,15,4169000.0,277933.0,18,18,1,0.0556,6.39,13000.0,2,Low Engagement Customer
CUST-023031,Jakarta,Male,Platinum,27,84,12,6716300.0,559692.0,17,13,0,0.0,12.31,10846.0,2,Low Engagement Customer
CUST-023032,Depok,Male,Gold,35,13,40,14671200.0,366780.0,54,54,8,0.1481,13.15,12537.0,0,High Value Customer
CUST-023033,Yogyakarta,Male,Bronze,27,288,3,613400.0,204467.0,5,4,1,0.25,11.25,9750.0,1,At Risk Customer
CUST-023034,Bandung,Male,Gold,31,132,20,11129800.0,556490.0,28,27,5,0.1852,12.22,11148.0,1,At Risk Customer
CUST-023035,Jakarta,Male,Bronze,47,158,4,2643200.0,660800.0,5,4,0,0.0,12.5,11250.0,2,Low Engagement Customer
CUST-023036,Bandung,Female,Bronze,26,69,4,4041300.0,1010325.0,5,4,0,0.0,13.75,12500.0,2,Low Engagement Customer
CUST-023037,Medan,Female,Silver,38,25,3,2273700.0,757900.0,5,4,1,0.25,15.0,12500.0,1,At Risk Customer
CUST-023038,Bogor,Female,Bronze,26,69,3,1786000.0,595333.0,3,4,0,0.0,6.25,12250.0,2,Low Engagement Customer
CUST-023039,Jakarta,Male,Silver,23,566,4,1037300.0,259325.0,5,4,0,0.0,10.0,14250.0,2,Low Engagement Customer
CUST-023040,Palembang,Female,Silver,31,157,4,1380100.0,345025.0,5,4,0,0.0,8.75,14250.0,2,Low Engagement Customer
CUST-023041,Bekasi,Unknown,Silver,56,270,4,2140700.0,535175.0,5,4,0,0.0,20.0,14750.0,2,Low Engagement Customer
CUST-023042,Semarang,Male,Silver,39,30,4,794400.0,198600.0,4,4,0,0.0,11.25,6750.0,2,Low Engagement Customer
CUST-023043,Semarang,Female,Bronze,36,348,2,1137400.0,568700.0,4,4,1,0.25,12.5,10250.0,1,At Risk Customer
CUST-023044,Yogyakarta,Female,Bronze,27,221,7,1913200.0,273314.0,7,9,1,0.1111,6.11,11778.0,2,Low Engagement Customer
CUST-023045,Makassar,Female,Silver,28,53,22,5459400.0,248155.0,27,27,4,0.1481,10.74,14519.0,2,Low Engagement Customer
CUST-023046,Balikpapan,Male,Silver,18,35,3,536800.0,178933.0,3,4,1,0.25,11.25,12000.0,1,At Risk Customer
CUST-023047,Jakarta,Male,Bronze,48,114,12,6312900.0,526075.0,18,13,1,0.0769,11.92,13000.0,2,Low Engagement Customer
CUST-023048,Medan,Female,Gold,34,12,20,11756000.0,587800.0,23,22,1,0.0455,8.41,11045.0,2,Low Engagement Customer
CUST-023049,Jakarta,Male,Bronze,33,39,3,449200.0,149733.0,4,4,1,0.25,2.5,10500.0,1,At Risk Customer
CUST-023050,Bekasi,Female,Silver,33,802,3,470000.0,156667.0,4,4,1,0.25,11.25,12750.0,1,At Risk Customer
CUST-023051,Tangerang,Female,Bronze,50,108,3,2136700.0,712233.0,3,4,1,0.25,2.5,14000.0,1,At Risk Customer
CUST-023052,Makassar,Male,Gold,34,4,78,31304900.0,401345.0,91,99,12,0.1212,9.65,11768.0,0,High Value Customer
CUST-023053,Bandung,Female,Silver,30,18,9,4997700.0,555300.0,14,13,0,0.0,9.23,14385.0,2,Low Engagement Customer
CUST-023054,Bandung,Female,Bronze,48,418,2,1733600.0,866800.0,2,4,1,0.25,12.5,14750.0,1,At Risk Customer
CUST-023055,Jakarta,Male,Silver,30,341,9,2323000.0,258111.0,12,13,1,0.0769,12.69,15846.0,2,Low Engagement Customer
CUST-023056,Bandung,Male,Bronze,18,81,4,1035800.0,258950.0,8,4,0,0.0,13.75,15750.0,2,Low Engagement Customer
CUST-023057,Surabaya,Female,Bronze,18,113,3,575800.0,191933.0,3,4,1,0.25,10.0,6000.0,1,At Risk Customer
CUST-023058,Makassar,Female,Bronze,30,141,3,1167400.0,389133.0,3,4,1,0.25,5.0,14000.0,1,At Risk Customer
CUST-023059,Tangerang,Male,Bronze,34,137,3,247100.0,82367.0,4,4,1,0.25,18.75,12000.0,1,At Risk Customer
CUST-023060,Depok,Male,Bronze,39,73,3,3150200.0,1050067.0,5,4,0,0.0,18.75,10250.0,2,Low Engagement Customer
CUST-023061,Medan,Female,Gold,23,1,10,3700300.0,370030.0,14,13,3,0.2308,11.92,14077.0,1,At Risk Customer
CUST-023062,Malang,Female,Bronze,29,697,3,2868700.0,956233.0,3,4,1,0.25,1.25,12250.0,1,At Risk Customer
CUST-023063,Jakarta,Male,Silver,24,106,8,3000100.0,375012.0,14,9,1,0.1111,8.33,14556.0,2,Low Engagement Customer
CUST-023064,Semarang,Female,Gold,42,4,128,58247800.0,455061.0,173,167,25,0.1497,9.73,12503.0,3,Top Spender
CUST-023065,Jakarta,Female,Silver,43,112,3,978300.0,326100.0,4,4,0,0.0,8.75,12750.0,2,Low Engagement Customer
CUST-023066,Palembang,Male,Bronze,49,401,3,1699900.0,566633.0,3,4,0,0.0,7.5,13000.0,2,Low Engagement Customer
CUST-023067,Depok,Female,Bronze,35,452,3,2409900.0,803300.0,4,4,1,0.25,6.25,14500.0,1,At Risk Customer
CUST-023068,Tangerang,Male,Bronze,48,457,4,498500.0,124625.0,4,4,0,0.0,5.0,10250.0,2,Low Engagement Customer
CUST-023069,Palembang,Female,Bronze,25,446,3,1594500.0,531500.0,5,4,1,0.25,0.0,13750.0,1,At Risk Customer
CUST-023070,Jakarta,Male,Bronze,33,76,4,2078300.0,519575.0,4,4,0,0.0,11.25,10500.0,2,Low Engagement Customer
CUST-023071,Jakarta,Female,Bronze,31,505,3,3156100.0,1052033.0,5,4,1,0.25,17.5,13250.0,1,At Risk Customer
CUST-023072,Depok,Male,Bronze,37,203,4,6798200.0,1699550.0,4,4,0,0.0,3.75,14500.0,2,Low Engagement Customer
CUST-023073,Bekasi,Male,Bronze,34,281,5,4095700.0,819140.0,6,9,4,0.4444,11.67,11667.0,1,At Risk Customer
CUST-023074,Jakarta,Female,Silver,18,37,28,12780000.0,456429.0,32,31,3,0.0968,9.52,11097.0,0,High Value Customer
CUST-023075,Jakarta,Female,Bronze,41,154,4,1440600.0,360150.0,6,4,0,0.0,6.25,17250.0,2,Low Engagement Customer
CUST-023076,Bekasi,Female,Bronze,39,81,6,4390900.0,731817.0,9,9,1,0.1111,6.67,14889.0,2,Low Engagement Customer
CUST-023077,Malang,Female,Gold,26,106,3,716800.0,238933.0,5,4,1,0.25,3.75,14000.0,1,At Risk Customer
CUST-023078,Makassar,Female,Silver,34,42,3,2233600.0,744533.0,3,4,1,0.25,3.75,6000.0,1,At Risk Customer
