customer_id,Recency,Frequency,Monetary,R,F,M,RFM_score,Segment,Cluster_Label,gender,age,age_group,city,loyalty_tier,tenure_hari
CUST-018909,126,3,556300.0,3,1,1,5,About to Sleep,Occasional Buyer,Female,25,Millennial (25–34),Surabaya,Silver,1248
CUST-018910,27,15,9504900.0,4,5,5,14,Champions,VIP — High Spender,Male,29,Millennial (25–34),Semarang,Silver,1138
CUST-018911,543,4,500300.0,1,3,1,5,At Risk,Inactive / Churned,Male,30,Millennial (25–34),Bogor,Bronze,441
CUST-018912,65,8,2511800.0,4,4,3,11,Potential Loyalists,Occasional Buyer,Female,32,Millennial (25–34),Bali,Gold,831
CUST-018913,3,30,9456900.0,5,5,5,15,Champions,VIP — High Spender,Unknown,37,Gen X (35–44),Bekasi,Silver,701
CUST-018914,152,7,4204800.0,2,4,4,10,Cannot Lose Them,Occasional Buyer,Female,28,Millennial (25–34),Medan,Bronze,1193
CUST-018915,83,1,129100.0,3,1,1,5,About to Sleep,Inactive / Churned,Female,38,Gen X (35–44),Bekasi,Bronze,758
CUST-018916,128,6,2665800.0,3,4,3,10,Potential Loyalists,Inactive / Churned,Female,27,Millennial (25–34),Makassar,Silver,516
CUST-018917,91,20,9738000.0,3,5,5,13,Loyal Customers,Occasional Buyer,Male,32,Millennial (25–34),Medan,Gold,465
CUST-018918,678,2,523100.0,1,1,1,3,Lost,Inactive / Churned,Female,47,Baby Boomer (45–54),Surabaya,Bronze,872
CUST-018919,157,4,4317600.0,2,3,4,9,At Risk,Inactive / Churned,Female,32,Millennial (25–34),Malang,Bronze,749
CUST-018920,111,4,2260100.0,3,3,3,9,Potential Loyalists,Inactive / Churned,Unknown,20,Gen Z (18–24),Semarang,Bronze,621
CUST-018921,255,3,1663000.0,2,1,3,6,Hibernating,Occasional Buyer,Male,40,Gen X (35–44),Palembang,Bronze,918
CUST-018922,67,8,4375700.0,3,4,4,11,Loyal Customers,Occasional Buyer,Male,34,Millennial (25–34),Jakarta,Silver,1015
CUST-018923,465,3,279500.0,1,1,1,3,Lost,Occasional Buyer,Female,36,Gen X (35–44),Bandung,Platinum,1197
CUST-018924,7,21,15603100.0,5,5,5,15,Champions,VIP — High Spender,Male,26,Millennial (25–34),Malang,Silver,1102
CUST-018925,9,12,8429400.0,5,4,5,14,Champions,Occasional Buyer,Male,30,Millennial (25–34),Tangerang,Silver,393
CUST-018926,47,30,13933000.0,4,5,5,14,Champions,VIP — High Spender,Male,28,Millennial (25–34),Balikpapan,Gold,493
CUST-018927,78,4,506600.0,3,3,1,7,Needs Attention,Occasional Buyer,Female,34,Millennial (25–34),Bandung,Bronze,966
CUST-018928,10,84,39161000.0,5,5,5,15,Champions,VIP — High Spender,Female,32,Millennial (25–34),Jakarta,Gold,530
CUST-018929,26,26,12999500.0,4,5,5,14,Champions,VIP — High Spender,Male,31,Millennial (25–34),Bandung,Gold,589
CUST-018930,14,45,19373100.0,5,5,5,15,Champions,VIP — High Spender,Female,20,Gen Z (18–24),Bandung,Silver,407
CUST-018931,21,13,6316400.0,5,4,4,13,Champions,VIP — High Spender,Male,32,Millennial (25–34),Surabaya,Bronze,1242
CUST-018932,51,12,12340800.0,4,4,5,13,Champions,Occasional Buyer,Female,31,Millennial (25–34),Makassar,Gold,756
CUST-018933,124,17,4922200.0,3,5,4,12,Loyal Customers,Occasional Buyer,Female,36,Gen X (35–44),Jakarta,Silver,647
CUST-018934,107,4,1931900.0,3,3,3,9,Potential Loyalists,Inactive / Churned,Female,37,Gen X (35–44),Bali,Bronze,531
CUST-018935,311,4,2439800.0,1,3,3,7,At Risk,Inactive / Churned,Male,38,Gen X (35–44),Balikpapan,Bronze,555
CUST-018936,565,1,315800.0,1,1,1,3,Lost,Occasional Buyer,Female,18,Gen Z (18–24),Surabaya,Silver,1029
CUST-018937,95,3,1455000.0,3,1,2,6,About to Sleep,Inactive / Churned,Female,43,Gen X (35–44),Palembang,Bronze,644
CUST-018938,4,12,3840400.0,5,4,4,13,Champions,Occasional Buyer,Female,26,Millennial (25–34),Medan,Silver,549
CUST-018939,67,4,2101200.0,3,3,3,9,Potential Loyalists,Occasional Buyer,Male,26,Millennial (25–34),Surabaya,Silver,813
CUST-018940,56,19,12322300.0,4,5,5,14,Champions,VIP — High Spender,Male,34,Millennial (25–34),Balikpapan,Gold,827
CUST-018941,9,7,5949400.0,5,4,4,13,Champions,Occasional Buyer,Female,28,Millennial (25–34),Surabaya,Gold,880
CUST-018942,596,3,3268200.0,1,1,4,6,Lost,Occasional Buyer,Male,35,Gen X (35–44),Semarang,Bronze,1090
CUST-018943,239,7,1242500.0,2,4,2,8,At Risk,Inactive / Churned,Female,36,Gen X (35–44),Surabaya,Bronze,527
CUST-018944,191,9,5591600.0,2,4,4,10,Cannot Lose Them,Occasional Buyer,Female,25,Millennial (25–34),Bekasi,Silver,825
CUST-018945,88,4,1528400.0,3,3,2,8,Needs Attention,Occasional Buyer,Male,30,Millennial (25–34),Semarang,Bronze,1156
CUST-018946,31,3,2006300.0,4,1,3,8,New Customers,Occasional Buyer,Female,30,Millennial (25–34),Bekasi,Bronze,455
CUST-018947,27,32,12420700.0,4,5,5,14,Champions,VIP — High Spender,Male,40,Gen X (35–44),Jakarta,Gold,517
CUST-018948,66,4,2022800.0,4,3,3,10,Potential Loyalists,Occasional Buyer,Female,27,Millennial (25–34),Jakarta,Gold,897
CUST-018949,31,20,11172200.0,4,5,5,14,Champions,VIP — High Spender,Female,27,Millennial (25–34),Surabaya,Gold,574
CUST-018950,15,3,703800.0,5,1,1,7,New Customers,Occasional Buyer,Female,22,Gen Z (18–24),Bekasi,Gold,1128
CUST-018951,25,3,995600.0,4,1,2,7,New Customers,Occasional Buyer,Unknown,23,Gen Z (18–24),Surabaya,Bronze,403
CUST-018952,54,7,7090900.0,4,4,5,13,Champions,Occasional Buyer,Male,19,Gen Z (18–24),Surabaya,Silver,1201
CUST-018953,14,15,4398500.0,5,5,4,14,Champions,Occasional Buyer,Female,25,Millennial (25–34),Medan,Silver,484
CUST-018954,60,3,1942400.0,4,1,3,8,New Customers,Inactive / Churned,Female,46,Baby Boomer (45–54),Surabaya,Bronze,379
CUST-018955,128,4,574600.0,3,3,1,7,Needs Attention,Occasional Buyer,Male,38,Gen X (35–44),Bekasi,Bronze,1017
CUST-018956,13,26,10726900.0,5,5,5,15,Champions,VIP — High Spender,Female,43,Gen X (35–44),Surabaya,Gold,547
CUST-018957,282,4,2189300.0,1,3,3,7,At Risk,Inactive / Churned,Male,23,Gen Z (18–24),Semarang,Bronze,455
CUST-018958,744,1,373100.0,1,1,1,3,Lost,Inactive / Churned,Female,18,Gen Z (18–24),Medan,Silver,420
CUST-018959,161,3,597200.0,2,1,1,4,Hibernating,Inactive / Churned,Male,34,Millennial (25–34),Surabaya,Bronze,629
CUST-018960,442,2,392100.0,1,1,1,3,Lost,Inactive / Churned,Female,48,Baby Boomer (45–54),Surabaya,Bronze,719
CUST-018961,45,3,727900.0,4,1,1,6,New Customers,Occasional Buyer,Female,27,Millennial (25–34),Medan,Gold,1183
CUST-018962,363,2,488800.0,1,1,1,3,Lost,Inactive / Churned,Male,32,Millennial (25–34),Jakarta,Bronze,855
CUST-018963,94,8,1184200.0,3,4,2,9,Needs Attention,Occasional Buyer,Female,18,Gen Z (18–24),Bandung,Silver,923
CUST-018964,12,6,947500.0,5,4,2,11,About to Sleep,Occasional Buyer,Male,32,Millennial (25–34),Jakarta,Silver,1258
CUST-018965,5,43,13093800.0,5,5,5,15,Champions,VIP — High Spender,Male,30,Millennial (25–34),Bekasi,Gold,1021
CUST-018966,162,4,1761600.0,2,3,3,8,At Risk,Inactive / Churned,Male,18,Gen Z (18–24),Jakarta,Silver,609
CUST-018967,13,4,1180300.0,5,3,2,10,About to Sleep,Occasional Buyer,Male,22,Gen Z (18–24),Yogyakarta,Silver,1004
CUST-018968,197,3,407700.0,2,1,1,4,Hibernating,Occasional Buyer,Male,21,Gen Z (18–24),Jakarta,Silver,1247
CUST-018969,199,11,2188200.0,2,4,3,9,At Risk,Inactive / Churned,Female,18,Gen Z (18–24),Yogyakarta,Gold,584
CUST-018970,83,2,829000.0,3,1,2,6,About to Sleep,Inactive / Churned,Female,25,Millennial (25–34),Palembang,Bronze,550
CUST-018971,14,3,523200.0,5,1,1,7,New Customers,Occasional Buyer,Female,36,Gen X (35–44),Medan,Bronze,1253
CUST-018972,229,3,1547200.0,2,1,2,5,Hibernating,Inactive / Churned,Male,26,Millennial (25–34),Jakarta,Bronze,525
CUST-018973,125,2,312700.0,3,1,1,5,About to Sleep,Inactive / Churned,Female,42,Gen X (35–44),Surabaya,Bronze,560
CUST-018974,6,63,26984900.0,5,5,5,15,Champions,VIP — High Spender,Female,28,Millennial (25–34),Depok,Gold,719
CUST-018975,31,4,2369000.0,4,3,3,10,Potential Loyalists,Occasional Buyer,Male,34,Millennial (25–34),Medan,Bronze,1237
CUST-018976,7,34,15522500.0,5,5,5,15,Champions,VIP — High Spender,Female,36,Gen X (35–44),Medan,Silver,428
CUST-018977,4,4,686700.0,5,3,1,9,About to Sleep,Occasional Buyer,Female,45,Baby Boomer (45–54),Jakarta,Bronze,1187
CUST-018978,23,9,1509500.0,5,4,2,11,About to Sleep,Occasional Buyer,Female,25,Millennial (25–34),Medan,Gold,630
CUST-018979,22,2,151900.0,5,1,1,7,New Customers,Inactive / Churned,Male,35,Gen X (35–44),Semarang,Silver,590
CUST-018980,64,25,13980700.0,4,5,5,14,Champions,Occasional Buyer,Male,23,Gen Z (18–24),Jakarta,Silver,425
CUST-018981,196,4,1554600.0,2,3,2,7,At Risk,Inactive / Churned,Female,47,Baby Boomer (45–54),Bogor,Bronze,425
CUST-018982,267,4,1368800.0,2,3,2,7,At Risk,Occasional Buyer,Female,22,Gen Z (18–24),Bekasi,Bronze,1027
CUST-018983,145,4,800500.0,2,3,1,6,At Risk,Occasional Buyer,Male,35,Gen X (35–44),Surabaya,Bronze,1069
CUST-018984,87,4,2778700.0,3,3,3,9,Potential Loyalists,Occasional Buyer,Male,46,Baby Boomer (45–54),Makassar,Bronze,908
CUST-018985,472,3,1407800.0,1,1,2,4,Lost,Inactive / Churned,Female,21,Gen Z (18–24),Makassar,Bronze,436
CUST-018986,620,3,1426500.0,1,1,2,4,Lost,Inactive / Churned,Female,37,Gen X (35–44),Jakarta,Bronze,626
CUST-018987,718,3,1588300.0,1,1,2,4,Lost,Inactive / Churned,Female,32,Millennial (25–34),Bandung,Bronze,457
CUST-018988,83,3,1257500.0,3,1,2,6,About to Sleep,Occasional Buyer,Male,52,Baby Boomer (45–54),Jakarta,Bronze,1082
CUST-018989,38,3,760200.0,4,1,1,6,New Customers,Occasional Buyer,Male,32,Millennial (25–34),Surabaya,Bronze,1216
CUST-018990,303,7,1423800.0,1,4,2,7,At Risk,Occasional Buyer,Male,18,Gen Z (18–24),Malang,Bronze,1255
CUST-018991,22,13,7313100.0,5,4,5,14,Champions,VIP — High Spender,Male,21,Gen Z (18–24),Makassar,Silver,1213
CUST-018992,2,214,106703700.0,5,5,5,15,Champions,VIP — High Spender,Male,22,Gen Z (18–24),Jakarta,Platinum,521
CUST-018993,114,2,3041900.0,3,1,4,8,About to Sleep,Inactive / Churned,Female,36,Gen X (35–44),Palembang,Bronze,493
CUST-018994,268,5,2882600.0,2,4,3,9,At Risk,Inactive / Churned,Female,48,Baby Boomer (45–54),Bogor,Gold,452
CUST-018995,323,3,896300.0,1,1,2,4,Lost,Occasional Buyer,Female,42,Gen X (35–44),Jakarta,Silver,910
CUST-018996,223,4,3136100.0,2,3,4,9,At Risk,Occasional Buyer,Male,34,Millennial (25–34),Palembang,Silver,858
CUST-018997,7,32,11970000.0,5,5,5,15,Champions,VIP — High Spender,Male,32,Millennial (25–34),Bekasi,Gold,1106
CUST-018998,9,20,8916600.0,5,5,5,15,Champions,VIP — High Spender,Male,26,Millennial (25–34),Yogyakarta,Platinum,880
CUST-018999,174,2,1905400.0,2,1,3,6,Hibernating,Occasional Buyer,Male,32,Millennial (25–34),Depok,Silver,1137
CUST-019000,45,16,4688400.0,4,5,4,13,Champions,Occasional Buyer,Female,30,Millennial (25–34),Balikpapan,Gold,721
CUST-019001,203,3,784600.0,2,1,1,4,Hibernating,Occasional Buyer,Male,33,Millennial (25–34),Jakarta,Bronze,1263
CUST-019002,15,4,2679600.0,5,3,3,11,Potential Loyalists,Occasional Buyer,Male,25,Millennial (25–34),Jakarta,Bronze,892
CUST-019003,391,4,1240700.0,1,3,2,6,At Risk,Inactive / Churned,Male,21,Gen Z (18–24),Jakarta,Bronze,391
CUST-019004,680,2,488500.0,1,1,1,3,Lost,Inactive / Churned,Male,32,Millennial (25–34),Jakarta,Bronze,383
CUST-019005,103,3,733300.0,3,1,1,5,About to Sleep,Inactive / Churned,Female,32,Millennial (25–34),Jakarta,Bronze,581
CUST-019006,112,16,8514400.0,3,5,5,13,Loyal Customers,VIP — High Spender,Male,26,Millennial (25–34),Bekasi,Platinum,1009
CUST-019007,11,14,8132700.0,5,4,5,14,Champions,VIP — High Spender,Female,25,Millennial (25–34),Balikpapan,Silver,1099
CUST-019008,297,3,737900.0,1,1,1,3,Lost,Occasional Buyer,Female,37,Gen X (35–44),Surabaya,Silver,1245
CUST-019009,67,17,6056400.0,3,5,4,12,Loyal Customers,Occasional Buyer,Male,36,Gen X (35–44),Malang,Silver,901
CUST-019010,367,3,2461500.0,1,1,3,5,Lost,Inactive / Churned,Female,48,Baby Boomer (45–54),Bandung,Bronze,863
CUST-019011,9,3,2426000.0,5,1,3,9,New Customers,Occasional Buyer,Female,44,Gen X (35–44),Jakarta,Bronze,1205
CUST-019012,265,4,2274400.0,2,3,3,8,At Risk,Inactive / Churned,Female,21,Gen Z (18–24),Palembang,Silver,496
CUST-019013,70,8,2178700.0,3,4,3,10,Potential Loyalists,Occasional Buyer,Male,30,Millennial (25–34),Bandung,Silver,692
CUST-019014,208,8,3344600.0,2,4,4,10,Cannot Lose Them,Occasional Buyer,Male,19,Gen Z (18–24),Jakarta,Silver,936
CUST-019015,239,3,454500.0,2,2,1,5,Hibernating,Inactive / Churned,Male,32,Millennial (25–34),Malang,Bronze,508
CUST-019016,266,4,3911500.0,2,3,4,9,At Risk,Occasional Buyer,Male,51,Baby Boomer (45–54),Semarang,Bronze,907
CUST-019017,500,3,686100.0,1,2,1,4,Lost,Inactive / Churned,Male,45,Baby Boomer (45–54),Semarang,Silver,514
CUST-019018,18,11,5628600.0,5,4,4,13,Champions,Occasional Buyer,Male,26,Millennial (25–34),Bogor,Silver,831
CUST-019019,145,3,1835100.0,2,2,3,7,Hibernating,Inactive / Churned,Female,43,Gen X (35–44),Bekasi,Bronze,706
CUST-019020,9,14,6427100.0,5,4,4,13,Champions,VIP — High Spender,Male,44,Gen X (35–44),Bandung,Gold,1179
CUST-019021,140,3,883300.0,2,2,2,6,Hibernating,Occasional Buyer,Male,18,Gen Z (18–24),Jakarta,Silver,1045
CUST-019022,7,56,24312800.0,5,5,5,15,Champions,VIP — High Spender,Female,39,Gen X (35–44),Surabaya,Platinum,691
CUST-019023,133,4,576300.0,3,3,1,7,Needs Attention,Occasional Buyer,Female,27,Millennial (25–34),Bandung,Silver,908
CUST-019024,477,3,1622800.0,1,2,3,6,Lost,Occasional Buyer,Female,32,Millennial (25–34),Malang,Bronze,1158
CUST-019025,50,4,563200.0,4,3,1,8,About to Sleep,Occasional Buyer,Female,59,Senior (55+),Balikpapan,Gold,1139
CUST-019026,39,5,613400.0,4,4,1,9,About to Sleep,Inactive / Churned,Female,46,Baby Boomer (45–54),Jakarta,Bronze,640
CUST-019027,17,45,22896800.0,5,5,5,15,Champions,VIP — High Spender,Male,30,Millennial (25–34),Bogor,Platinum,661
CUST-019028,23,7,2551500.0,5,4,3,12,Potential Loyalists,Occasional Buyer,Female,44,Gen X (35–44),Jakarta,Silver,629
CUST-019029,3,14,9103600.0,5,4,5,14,Champions,VIP — High Spender,Male,18,Gen Z (18–24),Tangerang,Bronze,628
CUST-019030,237,2,389300.0,2,1,1,4,Hibernating,Inactive / Churned,Male,36,Gen X (35–44),Jakarta,Bronze,412
CUST-019031,101,4,1805300.0,3,3,3,9,Potential Loyalists,Inactive / Churned,Female,36,Gen X (35–44),Surabaya,Bronze,404
CUST-019032,428,2,178000.0,1,1,1,3,Lost,Inactive / Churned,Female,38,Gen X (35–44),Medan,Bronze,887
CUST-019033,35,11,5083500.0,4,4,4,12,Champions,Occasional Buyer,Female,27,Millennial (25–34),Depok,Silver,578
CUST-019034,2,11,8138500.0,5,4,5,14,Champions,Occasional Buyer,Male,35,Gen X (35–44),Bandung,Silver,614
CUST-019035,19,98,48399700.0,5,5,5,15,Champions,VIP — High Spender,Male,39,Gen X (35–44),Yogyakarta,Platinum,1122
CUST-019036,192,5,678300.0,2,4,1,7,At Risk,Inactive / Churned,Male,18,Gen Z (18–24),Malang,Bronze,574
CUST-019037,650,3,2889300.0,1,2,3,6,Lost,Inactive / Churned,Female,29,Millennial (25–34),Jakarta,Bronze,518
CUST-019038,126,3,446200.0,3,2,1,6,About to Sleep,Occasional Buyer,Female,23,Gen Z (18–24),Depok,Bronze,1244
CUST-019039,3,5,1867800.0,5,4,3,12,Potential Loyalists,Occasional Buyer,Female,37,Gen X (35–44),Jakarta,Gold,806
CUST-019040,18,48,19599100.0,5,5,5,15,Champions,VIP — High Spender,Male,44,Gen X (35–44),Bandung,Gold,1053
CUST-019041,324,3,1354600.0,1,2,2,5,Lost,Inactive / Churned,Female,26,Millennial (25–34),Bekasi,Bronze,437
CUST-019042,18,30,10616500.0,5,5,5,15,Champions,VIP — High Spender,Male,22,Gen Z (18–24),Surabaya,Platinum,1202
CUST-019043,346,2,407700.0,1,1,1,3,Lost,Inactive / Churned,Male,33,Millennial (25–34),Balikpapan,Bronze,685
CUST-019044,467,4,869500.0,1,3,2,6,At Risk,Inactive / Churned,Female,21,Gen Z (18–24),Bandung,Bronze,694
CUST-019045,128,2,1007400.0,3,1,2,6,About to Sleep,Occasional Buyer,Female,29,Millennial (25–34),Surabaya,Bronze,1169
CUST-019046,6,21,4852900.0,5,5,4,14,Champions,Occasional Buyer,Male,29,Millennial (25–34),Bogor,Silver,589
CUST-019047,177,11,6008600.0,2,4,4,10,Cannot Lose Them,Occasional Buyer,Female,37,Gen X (35–44),Medan,Gold,1034
CUST-019048,39,3,354700.0,4,2,1,7,New Customers,Inactive / Churned,Male,34,Millennial (25–34),Tangerang,Silver,654
CUST-019049,494,2,310900.0,1,1,1,3,Lost,Occasional Buyer,Male,33,Millennial (25–34),Semarang,Bronze,1053
CUST-019050,100,9,1731000.0,3,4,3,10,Potential Loyalists,Occasional Buyer,Male,46,Baby Boomer (45–54),Jakarta,Silver,925
CUST-019051,56,3,700700.0,4,2,1,7,New Customers,Occasional Buyer,Male,34,Millennial (25–34),Medan,Silver,981
CUST-019052,170,3,411200.0,2,2,1,5,Hibernating,Inactive / Churned,Male,28,Millennial (25–34),Jakarta,Silver,734
CUST-019053,15,7,3863100.0,5,4,4,13,Champions,Occasional Buyer,Unknown,29,Millennial (25–34),Depok,Bronze,718
CUST-019054,103,3,537600.0,3,2,1,6,About to Sleep,Inactive / Churned,Female,25,Millennial (25–34),Medan,Bronze,808
CUST-019055,140,5,2145100.0,2,4,3,9,At Risk,Occasional Buyer,Female,22,Gen Z (18–24),Jakarta,Bronze,1143
CUST-019056,97,4,1055900.0,3,3,2,8,Needs Attention,Inactive / Churned,Unknown,19,Gen Z (18–24),Tangerang,Bronze,697
CUST-019057,49,4,767300.0,4,3,1,8,About to Sleep,Occasional Buyer,Female,42,Gen X (35–44),Bekasi,Silver,1062
CUST-019058,70,4,3235300.0,3,3,4,10,Loyal Customers,Occasional Buyer,Male,25,Millennial (25–34),Depok,Bronze,893
CUST-019059,407,1,117700.0,1,1,1,3,Lost,Inactive / Churned,Male,34,Millennial (25–34),Surabaya,Bronze,391
CUST-019060,145,6,1606600.0,2,4,3,9,At Risk,Inactive / Churned,Female,29,Millennial (25–34),Depok,Bronze,517
CUST-019061,17,10,2291700.0,5,4,3,12,Potential Loyalists,Occasional Buyer,Female,31,Millennial (25–34),Makassar,Silver,1030
CUST-019062,312,4,1136300.0,1,3,2,6,At Risk,Occasional Buyer,Female,42,Gen X (35–44),Makassar,Bronze,1081
CUST-019063,12,35,14855100.0,5,5,5,15,Champions,VIP — High Spender,Female,33,Millennial (25–34),Palembang,Platinum,766
CUST-019064,82,9,3148300.0,3,4,4,11,Loyal Customers,Occasional Buyer,Male,23,Gen Z (18–24),Semarang,Silver,1199
CUST-019065,57,3,2144300.0,4,2,3,9,New Customers,Occasional Buyer,Male,26,Millennial (25–34),Bekasi,Bronze,846
CUST-019066,905,1,404000.0,1,1,1,3,Lost,Inactive / Churned,Male,39,Gen X (35–44),Bogor,Bronze,868
CUST-019067,163,3,675800.0,2,2,1,5,Hibernating,Inactive / Churned,Male,36,Gen X (35–44),Depok,Bronze,383
CUST-019068,58,12,3588600.0,4,4,4,12,Champions,Occasional Buyer,Male,40,Gen X (35–44),Medan,Silver,1249
CUST-019069,190,4,4885600.0,2,3,4,9,At Risk,Inactive / Churned,Male,29,Millennial (25–34),Medan,Bronze,489
CUST-019070,6,34,15357900.0,5,5,5,15,Champions,VIP — High Spender,Male,19,Gen Z (18–24),Jakarta,Gold,437
CUST-019071,140,4,586500.0,2,3,1,6,At Risk,Inactive / Churned,Male,36,Gen X (35–44),Jakarta,Bronze,695
CUST-019072,17,4,4170000.0,5,3,4,12,Loyal Customers,Occasional Buyer,Male,34,Millennial (25–34),Surabaya,Bronze,791
CUST-019073,17,3,844600.0,5,2,2,9,New Customers,Occasional Buyer,Male,34,Millennial (25–34),Bogor,Bronze,1148
CUST-019074,172,4,881900.0,2,3,2,7,At Risk,Inactive / Churned,Male,19,Gen Z (18–24),Tangerang,Silver,663
CUST-019075,11,5,1334800.0,5,4,2,11,About to Sleep,Occasional Buyer,Female,26,Millennial (25–34),Jakarta,Gold,607
CUST-019076,243,2,449200.0,2,1,1,4,Hibernating,Inactive / Churned,Female,23,Gen Z (18–24),Medan,Platinum,657
CUST-019077,10,4,813600.0,5,3,2,10,About to Sleep,Occasional Buyer,Female,35,Gen X (35–44),Jakarta,Bronze,1206
CUST-019078,44,3,509700.0,4,2,1,7,New Customers,Inactive / Churned,Male,35,Gen X (35–44),Surabaya,Gold,570
CUST-019079,294,2,777500.0,1,1,1,3,Lost,Occasional Buyer,Male,31,Millennial (25–34),Semarang,Bronze,1072
CUST-019080,29,102,48032300.0,4,5,5,14,Champions,VIP — High Spender,Female,40,Gen X (35–44),Semarang,Platinum,1041
CUST-019082,334,3,427900.0,1,2,1,4,Lost,Inactive / Churned,Female,35,Gen X (35–44),Jakarta,Bronze,682
CUST-019083,8,11,4611400.0,5,4,4,13,Champions,Occasional Buyer,Male,38,Gen X (35–44),Medan,Platinum,769
CUST-019084,392,3,1541500.0,1,2,2,5,Lost,Inactive / Churned,Female,27,Millennial (25–34),Semarang,Bronze,644
CUST-019085,5,57,30535100.0,5,5,5,15,Champions,VIP — High Spender,Female,25,Millennial (25–34),Bali,Gold,685
CUST-019086,22,15,3668400.0,5,5,4,14,Champions,Occasional Buyer,Female,41,Gen X (35–44),Medan,Gold,647
CUST-019087,595,2,241700.0,1,1,1,3,Lost,Occasional Buyer,Male,24,Gen Z (18–24),Bandung,Bronze,1010
CUST-019088,5,54,21835700.0,5,5,5,15,Champions,VIP — High Spender,Female,32,Millennial (25–34),Surabaya,Silver,661
CUST-019089,414,4,1928500.0,1,3,3,7,At Risk,Inactive / Churned,Female,47,Baby Boomer (45–54),Jakarta,Bronze,561
CUST-019090,179,3,506600.0,2,2,1,5,Hibernating,Occasional Buyer,Female,37,Gen X (35–44),Malang,Bronze,1228
CUST-019091,287,3,904600.0,1,2,2,5,Lost,Inactive / Churned,Male,31,Millennial (25–34),Semarang,Bronze,430
CUST-019092,7,38,13824100.0,5,5,5,15,Champions,VIP — High Spender,Female,19,Gen Z (18–24),Surabaya,Gold,1234
CUST-019093,81,19,9776200.0,3,5,5,13,Loyal Customers,Occasional Buyer,Female,33,Millennial (25–34),Tangerang,Silver,598
CUST-019094,38,4,2237900.0,4,3,3,10,Potential Loyalists,Occasional Buyer,Male,41,Gen X (35–44),Surabaya,Silver,697
CUST-019095,3,156,75899900.0,5,5,5,15,Champions,VIP — High Spender,Female,30,Millennial (25–34),Medan,Platinum,991
CUST-019096,12,21,14428900.0,5,5,5,15,Champions,VIP — High Spender,Male,41,Gen X (35–44),Jakarta,Silver,847
CUST-019097,52,59,18626700.0,4,5,5,14,Champions,VIP — High Spender,Female,35,Gen X (35–44),Yogyakarta,Platinum,451
CUST-019098,271,9,4132900.0,2,4,4,10,Cannot Lose Them,Inactive / Churned,Female,34,Millennial (25–34),Malang,Bronze,509
CUST-019099,73,2,817000.0,3,1,2,6,About to Sleep,Occasional Buyer,Male,29,Millennial (25–34),Yogyakarta,Bronze,948
CUST-019100,82,2,415500.0,3,1,1,5,About to Sleep,Occasional Buyer,Female,18,Gen Z (18–24),Jakarta,Bronze,928
CUST-019101,688,2,1325500.0,1,1,2,4,Lost,Occasional Buyer,Female,28,Millennial (25–34),Bekasi,Bronze,1084
CUST-019102,60,9,4319600.0,4,4,4,12,Champions,Occasional Buyer,Male,28,Millennial (25–34),Bandung,Silver,898
CUST-019103,34,4,4545200.0,4,3,4,11,Loyal Customers,Occasional Buyer,Female,37,Gen X (35–44),Bali,Bronze,688
CUST-019104,135,3,1454600.0,3,2,2,7,About to Sleep,Occasional Buyer,Male,31,Millennial (25–34),Surabaya,Silver,871
CUST-019105,189,4,2262300.0,2,3,3,8,At Risk,Inactive / Churned,Male,41,Gen X (35–44),Jakarta,Bronze,625
CUST-019106,16,4,733300.0,5,3,1,9,About to Sleep,Occasional Buyer,Male,34,Millennial (25–34),Yogyakarta,Bronze,551
CUST-019107,43,4,2567800.0,4,3,3,10,Potential Loyalists,Occasional Buyer,Male,27,Millennial (25–34),Jakarta,Bronze,989
CUST-019108,89,7,2541100.0,3,4,3,10,Potential Loyalists,Occasional Buyer,Male,24,Gen Z (18–24),Makassar,Silver,685
CUST-019109,6,17,5729100.0,5,5,4,14,Champions,VIP — High Spender,Unknown,26,Millennial (25–34),Bandung,Silver,788
CUST-019110,60,4,1057100.0,4,3,2,9,About to Sleep,Occasional Buyer,Female,33,Millennial (25–34),Tangerang,Bronze,1185
CUST-019111,50,4,1842200.0,4,3,3,10,Potential Loyalists,Occasional Buyer,Female,28,Millennial (25–34),Tangerang,Bronze,1017
CUST-019112,10,18,12075700.0,5,5,5,15,Champions,VIP — High Spender,Male,22,Gen Z (18–24),Tangerang,Bronze,1167
CUST-019113,63,8,1005000.0,4,4,2,10,About to Sleep,Occasional Buyer,Female,41,Gen X (35–44),Jakarta,Bronze,554
CUST-019114,28,4,4054800.0,4,3,4,11,Loyal Customers,Occasional Buyer,Female,33,Millennial (25–34),Yogyakarta,Bronze,648
CUST-019115,117,12,6274100.0,3,4,4,11,Loyal Customers,Occasional Buyer,Male,34,Millennial (25–34),Jakarta,Bronze,555
CUST-019116,143,2,111600.0,2,1,1,4,Hibernating,Inactive / Churned,Male,24,Gen Z (18–24),Jakarta,Bronze,700
CUST-019117,125,14,8644300.0,3,4,5,12,Loyal Customers,Occasional Buyer,Male,22,Gen Z (18–24),Surabaya,Silver,811
CUST-019118,21,49,14837900.0,5,5,5,15,Champions,VIP — High Spender,Male,32,Millennial (25–34),Balikpapan,Gold,850
CUST-019119,177,3,1125000.0,2,2,2,6,Hibernating,Occasional Buyer,Female,18,Gen Z (18–24),Jakarta,Silver,975
